NUM_POSTE;DAT;PSTATM;PMERM;TMMOY;TMSIGMA;TXMOY;TNMOY;TSVMOY;RR;NBJRR1;INST;NBPMER;NBTM;NBTX;NBTSV;NBRR;NBINS;NBJTX25;NBJTX30;NBJTX35;NBJTX40;NBJTX0;NBJTN0;NBJRR5;NBJRR10;NBJRR50;NBJRR100;NBJNEIG0;NBJNEIG1;NBJNEIG10;NBJNEIG50;NBJFF10;NBJFF20;NBJFF30;NBJVISI50;NBJVISI100;NBJVISI1000;TMXAB;TMXDAT;TMNAB;TMNDAT;TXAB;TXDAT;TNAB;TNDAT;RRAB;RRDAT;FXAB;FXDAT;NBORAGE;NBGRELE;HTX;HTN
7577;2012-11-01 00:00:00;1005.8;1014.7;9.8;2.3;13.6;7;10;132;8;104;30;30;30;30;30;30;;;;;;;7;5;0;;;;;;14;3;0;0;0;9;13.8;2012-11-25 00:00:00;5.3;2012-11-30 00:00:00;18.5;2012-11-03 00:00:00;0.8;2012-11-08 00:00:00;39;2012-11-26 00:00:00;26.5;2012-11-28 00:00:00;1;0;6;18
7591;2012-11-01 00:00:00;;;6.9;1.9;12.8;3.2;6.4;163;8;143;0;30;30;30;30;30;;;;;0;4;5;5;1;;;;;;18;1;0;;;;10.6;2012-11-14 00:00:00;2.2;2012-11-30 00:00:00;18.7;2012-11-14 00:00:00;-2;2012-11-07 00:00:00;62.7;2012-11-10 00:00:00;26.5;2012-11-14 00:00:00;;;6;18
7481;2012-12-01 00:00:00;988.8;1018.2;5.4;4.2;8.2;2.7;7.2;52;10;;31;31;31;31;31;0;;;;;0;8;3;;;;1;1;;;16;3;0;0;1;4;13.2;2012-12-25 00:00:00;-2.6;2012-12-12 00:00:00;14.6;2012-12-23 00:00:00;-6.1;2012-12-12 00:00:00;9.2;2012-12-22 00:00:00;24.9;2012-12-25 00:00:00;0;0;6;18
7577;2012-12-01 00:00:00;1009.4;1018.5;5.8;2.8;9.7;2.6;7.3;49;5;96;31;31;31;31;31;31;;;;;0;7;4;1;0;;;;;;17;2;0;1;1;6;12.4;2012-12-25 00:00:00;0.2;2012-12-12 00:00:00;15.4;2012-12-29 00:00:00;-2.2;2012-12-12 00:00:00;25.3;2012-12-13 00:00:00;20.3;2012-12-08 00:00:00;1;0;6;18
7591;2012-12-01 00:00:00;;;0.4;3.1;5.7;-2.8;4.6;112;11;141;0;31;31;31;31;31;;;;;1;25;9;4;0;;;;;;11;0;0;;;;5.4;2012-12-24 00:00:00;-6.5;2012-12-09 00:00:00;11;2012-12-24 00:00:00;-11.4;2012-12-09 00:00:00;28.4;2012-12-14 00:00:00;18.3;2012-12-04 00:00:00;;;6;18
7481;2013-01-01 00:00:00;987.9;1017.6;2.8;3.5;5.3;0.6;6.5;59;10;;31;31;31;31;31;0;;;;;1;14;5;2;0;;3;3;;;11;1;0;0;0;8;11;2013-01-30 00:00:00;-4;2013-01-17 00:00:00;17.9;2013-01-30 00:00:00;-7.5;2013-01-16 00:00:00;16.9;2013-01-27 00:00:00;23.1;2013-01-01 00:00:00;0;0;6;18
7577;2013-01-01 00:00:00;1006.8;1015.9;4.7;2.9;7.8;2;6.6;42;6;102;31;31;31;31;31;31;;;;;0;7;4;1;0;;2;0;;;24;8;0;2;2;4;9.4;2013-01-05 00:00:00;-0.9;2013-01-17 00:00:00;15.6;2013-01-30 00:00:00;-2.9;2013-01-18 00:00:00;19.9;2013-01-19 00:00:00;28.5;2013-01-05 00:00:00;0;0;6;18
7591;2013-01-01 00:00:00;;;0.5;3;6.8;-3.7;4;32;6;168;0;31;31;31;31;31;;;;;0;29;3;;;;;;;;13;1;0;;;;6.1;2013-01-31 00:00:00;-6.1;2013-01-16 00:00:00;14;2013-01-08 00:00:00;-11.4;2013-01-17 00:00:00;9.5;2013-01-19 00:00:00;25.7;2013-01-19 00:00:00;;;6;18
7481;2013-02-01 00:00:00;986.8;1016.6;1;2.9;4;-1.4;5.6;42;11;;28;28;28;28;28;0;;;;;2;18;3;;;;4;0;;;11;2;0;0;2;7;10.4;2013-02-01 00:00:00;-2.9;2013-02-24 00:00:00;13.3;2013-02-01 00:00:00;-5.5;2013-02-26 00:00:00;8.2;2013-02-11 00:00:00;21;2013-02-02 00:00:00;0;0;6;18
7577;2013-02-01 00:00:00;1005.8;1015;3.5;2.5;7.2;0.8;5.5;32;3;147;28;28;28;28;28;28;;;;;0;13;1;1;0;;2;1;;;21;4;1;1;1;4;9.5;2013-02-01 00:00:00;-0.2;2013-02-23 00:00:00;16.4;2013-02-05 00:00:00;-1.8;2013-02-25 00:00:00;23.5;2013-02-10 00:00:00;31.5;2013-02-03 00:00:00;0;0;6;18
7591;2013-02-01 00:00:00;;;0;2.6;6;-4.6;3.2;27;4;186;0;28;28;28;28;28;;;;;1;26;2;2;0;;;;;;19;3;0;;;;4.6;2013-02-28 00:00:00;-4.5;2013-02-10 00:00:00;11.2;2013-02-28 00:00:00;-9.8;2013-02-25 00:00:00;13.5;2013-02-01 00:00:00;26.6;2013-02-02 00:00:00;;;6;18
7481;2013-03-01 00:00:00;978.4;1007.3;6.7;3.3;10.9;3.3;7.2;86;12;;31;31;31;31;31;0;;;;;0;6;6;3;0;;;;;;17;3;0;0;2;4;11.5;2013-03-07 00:00:00;0;2013-03-14 00:00:00;18.9;2013-03-22 00:00:00;-3.2;2013-03-16 00:00:00;26.5;2013-03-28 00:00:00;22.8;2013-03-16 00:00:00;0;0;6;18
7577;2013-03-01 00:00:00;997.7;1006.7;8.4;2.4;12.9;4.8;7.9;130;13;161;31;31;31;31;31;31;;;;;0;2;10;6;0;;;;;;18;2;0;;;;11.8;2013-03-07 00:00:00;3.1;2013-03-14 00:00:00;18.1;2013-03-10 00:00:00;-3.9;2013-03-04 00:00:00;23.3;2013-03-17 00:00:00;24.8;2013-03-14 00:00:00;0;0;6;18
7591;2013-03-01 00:00:00;;;5;2.6;10.5;0.7;5.2;89;11;170;0;31;31;31;31;31;;;;;0;13;8;4;0;;;;;;26;3;0;;;;8.6;2013-03-04 00:00:00;-0.5;2013-03-17 00:00:00;17.5;2013-03-22 00:00:00;-6.2;2013-03-15 00:00:00;20.8;2013-03-28 00:00:00;26.5;2013-03-05 00:00:00;;;6;18
7481;2013-04-01 00:00:00;986.5;1015.1;11.5;4.5;15.8;7.4;8.9;93;10;;30;30;30;30;30;0;2;0;;;0;1;6;4;0;;;;;;15;0;0;;;;19.3;2013-04-17 00:00:00;5.3;2013-04-01 00:00:00;26.7;2013-04-17 00:00:00;-1.3;2013-04-01 00:00:00;21.1;2013-04-27 00:00:00;18.5;2013-04-11 00:00:00;1;0;6;18
7577;2013-04-01 00:00:00;1005.8;1014.7;12.1;3.5;17.2;6.9;9.5;89;8;160;30;30;30;30;30;30;4;0;;;;;6;4;0;;;;;;19;2;0;0;0;1;19.5;2013-04-17 00:00:00;5.5;2013-04-01 00:00:00;27.2;2013-04-18 00:00:00;1.6;2013-04-01 00:00:00;21.9;2013-04-26 00:00:00;21.5;2013-04-19 00:00:00;0;0;6;18
7591;2013-04-01 00:00:00;;;10.5;3.6;16.8;4.9;8;70;11;175;0;30;30;30;30;30;1;0;;;0;2;6;1;0;;;;;;24;1;0;;;;17;2013-04-17 00:00:00;4.7;2013-04-20 00:00:00;25.2;2013-04-18 00:00:00;-1;2013-04-01 00:00:00;23.3;2013-04-29 00:00:00;21.3;2013-04-29 00:00:00;;;6;18
7481;2013-05-01 00:00:00;985.2;1013.7;12.2;2.5;16.4;9;10.8;202;18;;31;31;31;31;31;0;;;;;;;8;4;1;;;;;;23;1;0;0;0;2;17.3;2013-05-08 00:00:00;7.5;2013-05-24 00:00:00;23.9;2013-05-14 00:00:00;4.7;2013-05-24 00:00:00;54.7;2013-05-02 00:00:00;21.1;2013-05-14 00:00:00;3;0;6;18
7577;2013-05-01 00:00:00;1004.1;1013;13.9;2.5;18.6;9.4;11.1;175;13;209;31;31;31;31;31;31;1;0;;;;;6;6;2;;;;;;19;1;0;0;0;1;19.2;2013-05-09 00:00:00;9.3;2013-05-29 00:00:00;25.5;2013-05-08 00:00:00;4.3;2013-05-30 00:00:00;55.3;2013-05-15 00:00:00;20;2013-05-18 00:00:00;6;1;6;18
7591;2013-05-01 00:00:00;;;10.6;2.8;17.5;5;8.4;134;13;210;0;31;31;31;31;31;;;;;0;1;8;5;0;;;;;;24;1;0;;;;15.9;2013-05-08 00:00:00;4.9;2013-05-25 00:00:00;23.1;2013-05-08 00:00:00;-0.9;2013-05-26 00:00:00;34;2013-05-02 00:00:00;21.8;2013-05-02 00:00:00;;;6;18
7481;2013-06-01 00:00:00;990;1018.1;18.3;3.9;23.4;13.7;13.2;53;7;;30;30;30;30;30;0;11;4;;;;;3;1;0;;;;;;15;1;0;0;0;1;27.5;2013-06-18 00:00:00;12.9;2013-06-01 00:00:00;33.2;2013-06-18 00:00:00;7.5;2013-06-04 00:00:00;25.8;2013-06-13 00:00:00;22.1;2013-06-20 00:00:00;3;0;6;18
7577;2013-06-01 00:00:00;1008.5;1017.2;19.6;2.8;25.2;13.9;13.5;7;2;306;30;30;30;30;30;30;17;4;;;;;0;;;;;;;;26;3;0;0;0;2;25.7;2013-06-18 00:00:00;15.3;2013-06-09 00:00:00;33.6;2013-06-18 00:00:00;9;2013-06-10 00:00:00;2.6;2013-06-08 00:00:00;22.8;2013-06-02 00:00:00;0;0;6;18
7591;2013-06-01 00:00:00;;;16.9;3.5;24.1;9.9;10.5;26;7;284;0;30;30;30;30;30;10;2;;;;;3;;;;;;;;25;1;0;;;;25.6;2013-06-18 00:00:00;11;2013-06-09 00:00:00;33;2013-06-18 00:00:00;4;2013-06-01 00:00:00;7.7;2013-06-09 00:00:00;28.5;2013-06-20 00:00:00;;;6;18
7481;2013-07-01 00:00:00;990.2;1017.7;23.3;2.7;28.9;17.8;16.7;53;6;;31;31;31;31;31;0;28;10;1;0;;;3;1;0;;;;;;16;1;0;0;0;1;29.8;2013-07-27 00:00:00;18.8;2013-07-04 00:00:00;35.3;2013-07-27 00:00:00;12.3;2013-07-01 00:00:00;30.4;2013-07-28 00:00:00;23.9;2013-07-27 00:00:00;9;0;6;18
7577;2013-07-01 00:00:00;1008.7;1017.2;24.5;2;31.2;18.5;17.3;69;9;355;31;31;31;31;31;31;30;22;3;0;;;4;3;0;;;;;;22;0;0;0;0;1;28.1;2013-07-27 00:00:00;20.4;2013-07-03 00:00:00;36.5;2013-07-25 00:00:00;14.9;2013-07-02 00:00:00;34.6;2013-07-28 00:00:00;19.4;2013-07-04 00:00:00;8;0;6;18
7591;2013-07-01 00:00:00;;;20.6;2.3;28.4;14.2;13.3;94;10;277;0;31;31;31;31;31;28;8;;;;;5;3;0;;;;;;27;1;0;0;0;1;25.2;2013-07-28 00:00:00;17.2;2013-07-10 00:00:00;33.5;2013-07-28 00:00:00;10.2;2013-07-30 00:00:00;43.4;2013-07-22 00:00:00;22.7;2013-07-29 00:00:00;;;6;18
7481;2013-08-01 00:00:00;989.9;1017.6;21.1;3.3;26.3;16;15.3;60;5;;31;31;31;31;31;0;19;6;;;;;3;2;0;;;;;;15;0;0;;;;28.3;2013-08-02 00:00:00;16;2013-08-27 00:00:00;33.8;2013-08-05 00:00:00;11.2;2013-08-26 00:00:00;28.1;2013-08-07 00:00:00;18.8;2013-08-02 00:00:00;3;0;6;18
7577;2013-08-01 00:00:00;1008.2;1016.8;22.6;1.9;28.4;16.9;16.1;47;2;330;31;31;31;31;31;31;26;12;;;;;1;1;0;;;;;;20;0;0;;;;26.2;2013-08-04 00:00:00;19.3;2013-08-27 00:00:00;33.4;2013-08-01 00:00:00;12.8;2013-08-22 00:00:00;44.9;2013-08-07 00:00:00;19.3;2013-08-14 00:00:00;2;0;6;18
7591;2013-08-01 00:00:00;;;19.8;2.7;27.5;12.9;12.5;40;4;298;0;31;31;31;31;31;27;6;;;;;2;1;0;;;;;;30;0;0;;;;24.7;2013-08-04 00:00:00;14.6;2013-08-27 00:00:00;34;2013-08-04 00:00:00;7.8;2013-08-26 00:00:00;26.2;2013-08-24 00:00:00;17.7;2013-08-03 00:00:00;;;6;18
7481;2013-09-01 00:00:00;989.1;1017.1;17.7;3.2;22.5;13.7;14;92;8;;30;30;30;30;30;0;8;3;;;;;4;2;0;;;;;;15;0;0;0;0;6;25.3;2013-09-05 00:00:00;13.3;2013-09-11 00:00:00;31.9;2013-09-04 00:00:00;9.9;2013-09-13 00:00:00;33.6;2013-09-07 00:00:00;15.9;2013-09-29 00:00:00;3;0;6;18
7577;2013-09-01 00:00:00;1007.8;1016.5;19.3;2.1;25.2;14.4;14.3;95;5;243;30;30;30;30;30;30;14;3;;;;;4;2;1;;;;;;19;1;0;0;0;2;22.3;2013-09-05 00:00:00;15.3;2013-09-17 00:00:00;32.4;2013-09-04 00:00:00;7.7;2013-09-24 00:00:00;61;2013-09-28 00:00:00;21.4;2013-09-01 00:00:00;4;0;6;18
7591;2013-09-01 00:00:00;;;15.8;3;23.5;9.4;10.8;36;6;263;0;30;30;30;30;30;10;0;;;;;3;2;0;;;;;;18;0;0;;;;21.3;2013-09-04 00:00:00;10.8;2013-09-17 00:00:00;29.1;2013-09-03 00:00:00;4.1;2013-09-12 00:00:00;11.7;2013-09-08 00:00:00;19.7;2013-09-18 00:00:00;;;6;18
7481;2013-10-01 00:00:00;989.4;1017.7;15.1;3.9;18.6;12.2;13.6;76;10;;31;31;31;31;31;0;1;0;;;;;8;2;0;;;;;;18;3;0;0;0;8;21.3;2013-10-22 00:00:00;6.9;2013-10-31 00:00:00;25;2013-10-22 00:00:00;3.4;2013-10-13 00:00:00;16.3;2013-10-04 00:00:00;23.3;2013-10-23 00:00:00;3;0;6;18
7577;2013-10-01 00:00:00;1009;1017.8;16.5;3.3;20.4;13.8;14.6;147;9;127;31;31;31;31;31;31;2;0;;;;;6;3;0;;;;;;18;0;0;0;0;2;21.2;2013-10-22 00:00:00;8.6;2013-10-12 00:00:00;27;2013-10-02 00:00:00;2;2013-10-12 00:00:00;49.3;2013-10-20 00:00:00;19;2013-10-30 00:00:00;4;0;6;18
7591;2013-10-01 00:00:00;;;12.4;2.8;18.6;8;10.4;87;8;164;0;31;31;31;31;31;1;0;;;0;2;6;3;0;;;;;;15;0;0;;;;16.8;2013-10-02 00:00:00;5.5;2013-10-11 00:00:00;25;2013-10-02 00:00:00;-1.2;2013-10-11 00:00:00;29.6;2013-10-04 00:00:00;17.6;2013-10-04 00:00:00;;;6;18
7481;2013-11-01 00:00:00;988.8;1018.1;6;4.9;8.8;3.8;8.1;114;14;;30;30;30;30;30;0;;;;;0;5;8;4;0;;3;2;;;18;1;0;0;1;3;15.8;2013-11-02 00:00:00;-2;2013-11-28 00:00:00;20;2013-11-07 00:00:00;-5.4;2013-11-28 00:00:00;25.5;2013-11-19 00:00:00;20.5;2013-11-02 00:00:00;1;0;6;18
7577;2013-11-01 00:00:00;1007.5;1016.6;7.8;3.9;10.4;5.5;8.4;45;10;85;30;30;30;30;30;30;;;;;0;3;3;1;0;;1;0;;;19;8;0;0;0;2;15.6;2013-11-02 00:00:00;1.2;2013-11-28 00:00:00;20.7;2013-11-07 00:00:00;-1.4;2013-11-28 00:00:00;14.9;2013-11-20 00:00:00;25;2013-11-11 00:00:00;0;0;6;18
7591;2013-11-01 00:00:00;;;4.8;4.9;9.8;1.1;6.3;96;11;133;0;30;30;30;30;30;;;;;0;12;7;3;0;;;;;;17;3;0;0;0;4;11.9;2013-11-16 00:00:00;-2.9;2013-11-28 00:00:00;19.2;2013-11-06 00:00:00;-7.8;2013-11-28 00:00:00;21.6;2013-11-02 00:00:00;25.9;2013-11-10 00:00:00;;;6;18
7481;2013-12-01 00:00:00;995.1;1024.8;4.3;4.6;7.9;1.2;7;103;5;;31;31;31;31;31;0;;;;;2;14;3;3;1;;;;;;13;5;1;0;3;12;13.6;2013-12-24 00:00:00;-3.5;2013-12-10 00:00:00;15.3;2013-12-17 00:00:00;-5.1;2013-12-11 00:00:00;51.8;2013-12-25 00:00:00;32.4;2013-12-25 00:00:00;1;0;6;18
7577;2013-12-01 00:00:00;1015.1;1024.3;6.6;2.9;10.8;3.5;7.6;94;6;130;31;31;31;31;31;31;;;;;0;5;4;4;0;;;;;;17;5;0;0;0;4;13.4;2013-12-24 00:00:00;1.6;2013-12-10 00:00:00;14.5;2013-12-24 00:00:00;-3.9;2013-12-11 00:00:00;36.8;2013-12-25 00:00:00;23.5;2013-12-07 00:00:00;0;0;6;18
7591;2013-12-01 00:00:00;;;3.2;2.6;9.4;-0.6;4.8;83;10;159;0;31;31;31;31;31;;;;;0;19;4;3;0;;;;;;16;1;0;0;0;3;10.8;2013-12-02 00:00:00;0.1;2013-12-13 00:00:00;16;2013-12-03 00:00:00;-4.7;2013-12-13 00:00:00;38.5;2013-12-25 00:00:00;22.1;2013-12-02 00:00:00;;;6;18
7481;2014-01-01 00:00:00;983.2;1012.2;6.8;2.9;9.6;4.5;8.1;120;10;;31;31;31;31;31;0;;;;;0;2;7;6;0;;;;;;18;1;0;0;0;5;12.8;2014-01-08 00:00:00;1.4;2014-01-25 00:00:00;15.2;2014-01-08 00:00:00;-2.8;2014-01-25 00:00:00;25.5;2014-01-04 00:00:00;24.2;2014-01-01 00:00:00;1;0;6;18
7577;2014-01-01 00:00:00;1003.6;1012.6;7.7;2;10.8;4.9;8.7;190;12;86;31;31;31;31;31;31;;;;;;;7;6;0;;;;;;13;0;0;0;1;6;11.6;2014-01-08 00:00:00;4.1;2014-01-30 00:00:00;14.7;2014-01-10 00:00:00;0.6;2014-01-28 00:00:00;44.8;2014-01-18 00:00:00;18.6;2014-01-21 00:00:00;1;0;6;18
7591;2014-01-01 00:00:00;;;2.6;1.7;7.6;-0.7;5.3;78;10;123;0;31;31;31;31;31;;;;;0;19;6;3;0;;;;;;17;0;0;0;0;7;5.4;2014-01-26 00:00:00;-1.1;2014-01-28 00:00:00;13;2014-01-10 00:00:00;-5.8;2014-01-25 00:00:00;18.2;2014-01-13 00:00:00;19.9;2014-01-24 00:00:00;;;6;18
7481;2014-02-01 00:00:00;983.1;1012;7.4;1.6;11;4.3;7.6;121;15;;28;28;28;28;28;0;;;;;0;1;7;4;0;;;;;;17;8;0;0;0;2;10.6;2014-02-24 00:00:00;4.3;2014-02-02 00:00:00;16.2;2014-02-15 00:00:00;-0.5;2014-02-03 00:00:00;21.7;2014-02-10 00:00:00;27.8;2014-02-06 00:00:00;1;1;6;18
7577;2014-02-01 00:00:00;1003.7;1012.8;7.7;1.8;12;4.1;8.1;143;14;95;28;28;28;28;28;28;;;;;0;2;11;7;0;;;;;;15;0;0;0;0;4;12.8;2014-02-15 00:00:00;4.4;2014-02-01 00:00:00;17.3;2014-02-23 00:00:00;-0.7;2014-02-01 00:00:00;24.9;2014-02-05 00:00:00;16.8;2014-02-07 00:00:00;2;0;6;18
7591;2014-02-01 00:00:00;;;3;2.2;7.5;-0.2;5.6;102;14;93;0;28;28;28;28;28;;;;;0;18;8;6;0;;;;;;15;1;0;0;0;4;8.5;2014-02-15 00:00:00;-0.1;2014-02-06 00:00:00;16;2014-02-15 00:00:00;-3.7;2014-02-06 00:00:00;13.7;2014-02-07 00:00:00;22.8;2014-02-10 00:00:00;;;6;18
7481;2014-03-01 00:00:00;988.7;1017.6;9.8;3.1;15.1;5;7.5;25;4;;31;31;31;31;31;0;;;;;;;2;1;0;;;;;;16;2;0;;;;14.8;2014-03-30 00:00:00;5.2;2014-03-01 00:00:00;23.6;2014-03-18 00:00:00;1.4;2014-03-07 00:00:00;13;2014-03-22 00:00:00;23.3;2014-03-22 00:00:00;1;0;6;18
7577;2014-03-01 00:00:00;1007.9;1016.9;10.5;2.5;16.3;5.2;8.1;40;3;224;31;31;31;31;31;31;;;;;;;2;1;0;;;;;;21;3;0;0;0;1;15.1;2014-03-17 00:00:00;6.2;2014-03-01 00:00:00;21.1;2014-03-17 00:00:00;0.4;2014-03-09 00:00:00;31.7;2014-03-22 00:00:00;24.4;2014-03-16 00:00:00;0;0;6;18
7591;2014-03-01 00:00:00;;;7.9;3.7;15.3;1.9;5.2;35;3;256;0;31;31;31;31;31;;;;;0;11;2;1;0;;;;;;16;1;0;0;0;2;13.6;2014-03-20 00:00:00;0.5;2014-03-03 00:00:00;23.1;2014-03-17 00:00:00;-3.4;2014-03-02 00:00:00;23.8;2014-03-22 00:00:00;20.2;2014-03-29 00:00:00;;;6;18
7481;2014-04-01 00:00:00;986.4;1014.9;13;2.3;18.1;8.5;9.3;54;8;;30;30;30;30;30;0;;;;;;;5;1;0;;;;;;18;0;0;;;;17.4;2014-04-07 00:00:00;8.1;2014-04-19 00:00:00;24.8;2014-04-07 00:00:00;2.6;2014-04-16 00:00:00;17.5;2014-04-07 00:00:00;18.1;2014-04-02 00:00:00;2;0;6;18
7577;2014-04-01 00:00:00;1005.1;1014;14.5;1.9;19.6;9.6;10;28;8;240;30;30;30;30;30;30;;;;;;;1;;;;;;;;21;2;0;0;0;1;17.3;2014-04-12 00:00:00;8.9;2014-04-20 00:00:00;24.8;2014-04-07 00:00:00;1.7;2014-04-17 00:00:00;6.6;2014-04-20 00:00:00;21.7;2014-04-15 00:00:00;1;0;6;18
7591;2014-04-01 00:00:00;;;11.2;2.2;18.5;4.8;7.4;23;8;215;0;30;30;30;30;30;;;;;;;1;;;;;;;;21;1;0;0;0;2;14.9;2014-04-07 00:00:00;6.7;2014-04-28 00:00:00;22.9;2014-04-11 00:00:00;0.1;2014-04-16 00:00:00;9.3;2014-04-26 00:00:00;20.3;2014-04-03 00:00:00;;;6;18
7481;2014-05-01 00:00:00;988.3;1016.6;14.9;2.8;20;10.2;10.4;79;10;;31;31;31;31;31;0;1;0;;;;;3;3;0;;;;;;25;0;0;0;0;1;21.4;2014-05-21 00:00:00;9.9;2014-05-04 00:00:00;27.8;2014-05-21 00:00:00;4.6;2014-05-04 00:00:00;23.2;2014-05-01 00:00:00;19.7;2014-05-23 00:00:00;4;0;6;18
7577;2014-05-01 00:00:00;1007.2;1016;16.6;2.3;22;11.4;11;60;5;263;31;31;31;31;31;31;3;0;;;;;2;1;0;;;;;;27;3;0;;;;22.5;2014-05-21 00:00:00;12.8;2014-05-04 00:00:00;29.5;2014-05-21 00:00:00;6.5;2014-05-06 00:00:00;45.6;2014-05-22 00:00:00;23.4;2014-05-03 00:00:00;2;1;6;18
7591;2014-05-01 00:00:00;;;12.9;2.5;20.2;6;8.4;45;8;231;0;31;31;31;31;31;;;;;;;2;1;0;;;;;;28;0;0;0;0;2;18.5;2014-05-21 00:00:00;7.7;2014-05-13 00:00:00;24.7;2014-05-09 00:00:00;0.1;2014-05-14 00:00:00;16.5;2014-05-26 00:00:00;17.3;2014-05-19 00:00:00;;;6;18
7481;2014-06-01 00:00:00;987.9;1015.6;21.1;3.3;26.8;15.6;12.9;30;5;;30;30;30;30;30;0;20;7;;;;;2;1;0;;;;;;20;1;0;0;0;1;27.7;2014-06-09 00:00:00;15.9;2014-06-04 00:00:00;34.9;2014-06-10 00:00:00;10.5;2014-06-01 00:00:00;13;2014-06-28 00:00:00;25.1;2014-06-28 00:00:00;6;0;6;18
7577;2014-06-01 00:00:00;1006.5;1015.1;22.6;2.9;28.7;16.5;13.9;27;2;331;30;30;30;30;30;30;23;11;1;0;;;1;1;0;;;;;;26;0;0;;;;27.8;2014-06-12 00:00:00;16.7;2014-06-04 00:00:00;35.7;2014-06-10 00:00:00;8.6;2014-06-05 00:00:00;21.5;2014-06-28 00:00:00;18.1;2014-06-10 00:00:00;6;0;6;18
7591;2014-06-01 00:00:00;;;18.2;3.2;26;11.7;11.3;60;12;259;0;30;30;30;30;30;17;6;;;;;3;1;0;;;;;;27;0;0;;;;23.7;2014-06-08 00:00:00;11.9;2014-06-04 00:00:00;33.2;2014-06-09 00:00:00;5.8;2014-06-30 00:00:00;23;2014-06-17 00:00:00;16.1;2014-06-14 00:00:00;;;6;18
7481;2014-07-01 00:00:00;987.2;1015;20.1;3.4;24.7;16.1;16.2;180;17;;31;31;31;31;31;0;17;4;;;;;11;5;0;;;;;;14;1;0;0;0;2;27.6;2014-07-18 00:00:00;13.9;2014-07-10 00:00:00;33.2;2014-07-18 00:00:00;11.6;2014-07-10 00:00:00;31.1;2014-07-25 00:00:00;22.6;2014-07-06 00:00:00;7;0;6;18
7577;2014-07-01 00:00:00;1005.8;1014.4;21.4;2.6;26.9;16.8;17.1;84;10;240;31;31;31;31;31;31;21;6;;;;;6;3;0;;;;;;21;0;0;;;;25.8;2014-07-17 00:00:00;15.6;2014-07-10 00:00:00;34.7;2014-07-17 00:00:00;13.3;2014-07-10 00:00:00;19.7;2014-07-07 00:00:00;16.7;2014-07-04 00:00:00;9;0;6;18
7591;2014-07-01 00:00:00;;;18;2.9;25.2;12.1;13.2;89;13;222;0;31;31;31;31;31;18;3;;;;;5;5;0;;;;;;23;0;0;;;;24.4;2014-07-18 00:00:00;11.5;2014-07-09 00:00:00;32;2014-07-18 00:00:00;6;2014-07-09 00:00:00;22.2;2014-07-28 00:00:00;19.5;2014-07-04 00:00:00;;;6;18
7481;2014-08-01 00:00:00;987.8;1015.6;19.2;2;24.2;14.9;14.9;69;10;;31;31;31;31;31;0;12;0;;;;;4;2;0;;;;;;15;2;0;;;;25.1;2014-08-10 00:00:00;16.5;2014-08-16 00:00:00;29.3;2014-08-10 00:00:00;11;2014-08-21 00:00:00;22.5;2014-08-08 00:00:00;24.9;2014-08-08 00:00:00;8;0;6;18
7577;2014-08-01 00:00:00;1006.3;1015;21.4;1.8;27.1;16.4;15.6;55;5;279;31;31;31;31;31;31;25;3;;;;;3;1;0;;;;;;19;0;0;;;;25.2;2014-08-10 00:00:00;18.7;2014-08-22 00:00:00;31.9;2014-08-08 00:00:00;10.5;2014-08-18 00:00:00;28.1;2014-08-18 00:00:00;17.3;2014-08-08 00:00:00;4;0;6;18
7591;2014-08-01 00:00:00;;;18;2.5;25.5;11.4;12;69;9;275;0;31;31;31;31;31;19;1;;;;;7;3;0;;;;;;24;1;0;;;;22.6;2014-08-10 00:00:00;13.7;2014-08-15 00:00:00;30.5;2014-08-10 00:00:00;6.7;2014-08-16 00:00:00;13.7;2014-08-13 00:00:00;20.2;2014-08-09 00:00:00;;;6;18
7481;2014-09-01 00:00:00;989;1017;18.3;3;23.8;13.8;14.6;35;4;;30;30;30;30;30;0;11;1;;;;;2;1;0;;;;;;11;0;0;0;0;5;23.7;2014-09-08 00:00:00;13;2014-09-25 00:00:00;30;2014-09-08 00:00:00;7.6;2014-09-26 00:00:00;21.9;2014-09-18 00:00:00;14.8;2014-09-02 00:00:00;2;0;6;18
7577;2014-09-01 00:00:00;1007.5;1016.2;19.8;2.2;25.6;15.3;15.6;158;8;237;30;30;30;30;30;30;18;5;;;;;4;4;1;;;;;;15;1;0;0;0;1;24;2014-09-07 00:00:00;15.4;2014-09-24 00:00:00;32.5;2014-09-07 00:00:00;9.2;2014-09-28 00:00:00;91.6;2014-09-19 00:00:00;20.3;2014-09-02 00:00:00;7;0;6;18
7591;2014-09-01 00:00:00;;;16.7;1.9;24.1;10.6;11;31;8;244;0;30;30;30;30;30;11;0;;;;;1;1;0;;;;;;20;0;0;;;;19.5;2014-09-07 00:00:00;12.3;2014-09-24 00:00:00;29.1;2014-09-08 00:00:00;5.4;2014-09-02 00:00:00;11.1;2014-09-19 00:00:00;16.8;2014-09-01 00:00:00;;;6;18
