"arbre_enceintes_fermees";"arbre_espaces_ouverts";"arbre_voirie";"bois_semi_naturel";"caterpilar_treatment";"closest_industrial_zone";"closest_mall";"closest_motorway";"closest_parking";"closest_river";"closest_road";"closest_train_station";"coord_x";"coord_y";"development_status";"development_status_diagnosis";"diagnosis_note";"diagnosis_year";"environment_busyness";"renewal_priority";"sector1";"sector2";"sector3";"sector4";"sector5";"sector6";"seeding_year";"stump_diameter";"vigor";"wtd_autre";"wtd_controle";"wtd_pas_travail";"wtd_taille";"sidewalk_proximity";"collar";"crown";"root";"trunk"
0.0;0.0;1.0;0.0;1.0;407.9518127441406;1261.68310546875;881.30078125;83.239501953125;970.8777465820312;10.341092109680176;1991.4393310546875;1913236.125;4222839.0;0.5;0.5;0.0;0.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.2222222238779068;0.0;0.0;0.0;0.0;1.0;0.0;"false";"false";"false";"true"
0.0;0.0;1.0;0.0;1.0;376.86083984375;1287.990234375;476.79522705078125;239.077880859375;562.32275390625;5.1797566413879395;3105.770751953125;1912836.0;4221749.5;1.0;1.0;1.0;1.0;0.5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.1666666716337204;1.0;1.0;0.0;0.0;0.0;0.0;"true";"false";"true";"true"
0.0;1.0;0.0;0.0;1.0;88.43688201904297;772.899169921875;135.47703552246094;40.84191131591797;222.33416748046875;7.479241371154785;2546.431396484375;1912491.0;4222393.0;0.5;0.5;0.25;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0555555559694767;0.0;0.0;0.0;0.0;1.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;576.4440307617188;689.0150756835938;1394.6226806640625;93.47135925292969;226.732666015625;1.2831203937530518;645.2283325195312;1913729.875;4225236.0;0.5;0.5;0.25;1.0;0.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2777777910232544;0.0;0.0;1.0;0.0;0.0;1.0;"true";"false";"false";"false"
0.0;1.0;0.0;0.0;1.0;280.8002014160156;792.2152709960938;141.642578125;157.26332092285156;229.8300018310547;21.431596755981445;2360.96435546875;1912497.0;4222585.5;0.5;0.5;0.5;1.0;1.0;0.6666666865348816;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.1111111119389534;0.0;0.0;1.0;0.0;0.0;1.0;"true";"false";"false";"true"
0.0;1.0;0.0;0.0;1.0;289.8486328125;763.4635620117188;110.62674713134766;147.56459045410156;198.89698791503906;52.12452697753906;2362.699462890625;1912466.0;4222594.0;0.5;0.5;0.75;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.2777777910232544;0.5;1.0;0.0;0.0;0.0;1.0;"false";"true";"false";"true"
0.0;1.0;0.0;0.0;1.0;526.3662719726562;619.6832275390625;1307.3682861328125;72.9122085571289;149.65866088867188;1.24858820438385;535.8313598632812;1913648.625;4225162.5;0.5;1.0;1.0;1.0;0.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2222222238779068;1.0;1.0;0.0;0.0;0.0;1.0;"true";"true";"false";"true"
0.0;1.0;0.0;0.0;1.0;661.5664672851562;1575.0609130859375;2813.935546875;27.522167205810547;192.52542114257812;1.359066367149353;2798.63720703125;1915168.75;4222814.0;0.5;0.5;0.0;0.75;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.1111111119389534;0.0;0.0;0.0;0.0;1.0;1.0;"false";"false";"true";"false"
0.0;1.0;0.0;0.0;1.0;626.4271240234375;1608.296630859375;2841.302490234375;65.0478515625;158.4418487548828;11.598576545715332;2797.66748046875;1915196.125;4222842.0;0.5;0.5;0.0;0.75;1.0;0.3333333432674408;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.4444444477558136;0.5;0.0;0.0;0.0;1.0;1.0;"true";"true";"true";"false"
1.0;0.0;0.0;0.0;1.0;1027.19189453125;1148.814697265625;2587.595458984375;67.6299057006836;524.7039184570312;28.582138061523438;2959.856201171875;1914943.0;4222418.0;0.5;0.5;0.75;0.75;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.2222222238779068;0.5;0.0;1.0;0.0;0.0;1.0;"false";"false";"false";"true"
1.0;0.0;0.0;0.0;1.0;638.2501831054688;1485.0015869140625;2878.275634765625;26.45876693725586;165.0564422607422;17.844982147216797;2921.749755859375;1915233.375;4222705.5;0.5;0.5;0.25;1.0;1.0;0.3333333432674408;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.1666666716337204;0.0;0.0;0.0;0.0;1.0;1.0;"false";"false";"false";"true"
1.0;0.0;0.0;0.0;1.0;531.26025390625;1538.4873046875;2984.73046875;42.97875213623047;56.673580169677734;11.861230850219727;2979.50634765625;1915339.75;4222728.5;0.5;0.5;0.25;1.0;1.0;0.3333333432674408;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0555555559694767;0.5;0.0;1.0;0.0;0.0;1.0;"false";"false";"false";"true"
0.0;1.0;0.0;0.0;1.0;322.829833984375;1483.14111328125;2963.20751953125;70.24929809570312;240.57852172851562;2.9473471641540527;2776.731201171875;1915522.5;4223266.5;0.5;0.5;0.5;1.0;1.0;0.6666666865348816;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.1111111119389534;0.5;0.0;1.0;0.0;0.0;1.0;"false";"false";"false";"true"
0.0;1.0;0.0;0.0;1.0;306.1780090332031;1472.096435546875;2960.201171875;81.36507415771484;258.19415283203125;17.520645141601562;2793.8154296875;1915540.125;4223262.0;0.5;0.5;0.25;1.0;1.0;0.3333333432674408;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;1.0;1.0;"false";"false";"false";"true"
0.0;1.0;0.0;0.0;1.0;378.6322937011719;1574.8997802734375;3052.36572265625;143.2042694091797;124.04490661621094;2.744410276412964;2758.828125;1915406.75;4223138.0;0.5;0.5;0.25;0.75;1.0;0.3333333432674408;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.7777777910232544;0.5;0.0;0.0;0.0;1.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;295.2955322265625;1552.135498046875;3050.470703125;142.99732971191406;222.95445251464844;9.955965995788574;2812.42919921875;1915504.625;4223179.0;0.0;0.5;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.1111111119389534;0.0;0.0;0.0;1.0;0.0;1.0;"false";"true";"false";"true"
0.0;1.0;0.0;0.0;1.0;393.1962890625;1264.003662109375;47.35797882080078;43.42710876464844;94.68160247802734;4.033914089202881;878.212646484375;1912395.0;4224552.5;0.5;0.5;0.5;1.0;1.0;0.6666666865348816;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444477558136;0.5;0.0;0.0;0.0;1.0;1.0;"false";"true";"false";"true"
0.0;1.0;0.0;0.0;0.6666666865348816;389.55303955078125;325.1639099121094;985.9529418945312;104.72886657714844;566.885009765625;4.208919525146484;331.658203125;1913333.625;4224516.0;0.5;0.5;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1666666716337204;0.0;0.0;1.0;0.0;0.0;1.0;"false";"true";"false";"false"
1.0;0.0;0.0;0.0;1.0;474.4856872558594;463.80859375;990.611083984375;110.84249114990234;871.6412353515625;17.828567504882812;652.4388427734375;1913339.125;4224187.5;0.5;0.5;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222238779068;0.0;0.0;1.0;0.0;0.0;1.0;"false";"true";"false";"false"
1.0;0.0;0.0;0.0;1.0;528.9370727539062;1188.9779052734375;277.23651123046875;27.754661560058594;371.2829895019531;38.388675689697266;1081.7825927734375;1912628.5;4223930.0;0.5;0.5;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2777777910232544;0.0;0.0;1.0;0.0;0.0;1.0;"false";"true";"false";"false"
0.0;0.0;1.0;0.0;1.0;210.83584594726562;1279.1376953125;274.12646484375;77.46524810791016;370.445068359375;3.4942760467529297;1389.6593017578125;1912630.125;4223576.0;0.5;0.0;0.25;1.0;1.0;0.3333333432674408;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;1.0;0.0;"false";"false";"false";"true"
0.0;0.0;1.0;0.0;1.0;397.9180908203125;1265.2174072265625;238.45578002929688;105.3606185913086;337.7335510253906;5.865230083465576;1228.07470703125;1912596.0;4223777.5;0.5;0.5;0.0;0.5;1.0;0.3333333432674408;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222238779068;0.0;0.0;0.0;0.0;1.0;0.0;"false";"true";"false";"false"
0.0;0.0;1.0;0.0;1.0;297.4680480957031;1016.4525756835938;356.2084045410156;0.2354772388935089;449.251220703125;4.062352657318115;840.6431884765625;1912704.75;4224172.5;0.5;0.5;0.25;0.75;1.0;0.3333333432674408;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111119389534;0.0;0.0;0.0;1.0;0.0;1.0;"true";"false";"true";"true"
0.0;1.0;0.0;0.0;1.0;390.12384033203125;1412.3577880859375;112.65092468261719;44.80564880371094;208.85494995117188;17.20609474182129;1392.268310546875;1912467.875;4223664.0;0.5;0.5;0.0;0.75;1.0;0.3333333432674408;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0555555559694767;0.0;0.0;0.0;0.0;1.0;1.0;"true";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;1346.450927734375;769.7153930664062;2395.22412109375;80.5181655883789;293.90057373046875;5.0731329917907715;1744.4451904296875;1914919.625;4224404.0;0.0;0.5;0.25;0.75;1.0;0.3333333432674408;0.0;1.0;0.0;0.0;0.0;0.0;0.6363636255264282;0.0555555559694767;0.5;0.0;0.0;1.0;0.0;1.0;"false";"true";"false";"true"
0.0;1.0;0.0;0.0;1.0;1320.52685546875;781.1828002929688;2267.8408203125;138.61444091796875;274.97369384765625;10.719937324523926;1821.876220703125;1915017.125;4224486.0;0.5;0.5;0.25;0.75;1.0;0.3333333432674408;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.3888888955116272;0.0;0.0;0.0;0.0;1.0;1.0;"false";"false";"true";"false"
0.0;1.0;0.0;0.0;1.0;1351.6773681640625;803.01416015625;2049.9111328125;67.6683349609375;99.07635498046875;1.2024264335632324;1932.3338623046875;1915153.125;4224662.5;0.5;0.5;0.5;1.0;1.0;0.6666666865348816;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0555555559694767;1.0;0.0;0.0;1.0;0.0;1.0;"false";"false";"false";"true"
0.0;1.0;0.0;0.0;1.0;1360.3087158203125;788.0924072265625;2066.483154296875;49.081661224365234;117.7103500366211;3.7207062244415283;1914.5584716796875;1915134.875;4224658.5;0.5;0.5;0.25;1.0;1.0;0.3333333432674408;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;1.0;0.0;1.0;"false";"false";"false";"true"
0.0;1.0;0.0;0.0;1.0;1381.8348388671875;668.2684326171875;2054.06591796875;92.27883911132812;125.77906036376953;6.947430610656738;1827.739013671875;1915055.25;4224783.0;0.5;0.5;0.25;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2222222238779068;0.0;0.0;0.0;0.0;1.0;1.0;"true";"true";"false";"true"
1.0;0.0;0.0;0.0;1.0;1521.3189697265625;568.1600952148438;2211.76806640625;115.21267700195312;274.8880920410156;15.171327590942383;1690.3544921875;1914914.125;4224709.5;0.5;0.5;0.25;1.0;1.0;0.3333333432674408;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2222222238779068;0.0;0.0;1.0;0.0;0.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;725.0219116210938;733.805419921875;1518.4666748046875;129.18704223632812;1408.1068115234375;9.52039909362793;1756.315185546875;1913873.5;4223197.0;0.5;1.0;0.25;0.75;1.0;0.3333333432674408;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.2777777910232544;0.5;0.0;0.0;0.0;1.0;1.0;"false";"true";"false";"false"
1.0;0.0;0.0;0.0;1.0;890.9140014648438;1245.1895751953125;2129.16259765625;160.4868621826172;846.1560668945312;6.029851913452148;2366.658447265625;1914484.0;4222824.5;0.5;0.5;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.2222222238779068;0.0;0.0;0.0;0.0;1.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;923.1417236328125;1481.21533203125;2549.646484375;5.473958969116211;456.58660888671875;3.4556162357330322;2651.288818359375;1914904.625;4222776.5;0.5;0.5;0.25;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.1666666716337204;0.0;0.0;0.0;0.0;1.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;718.4238891601562;762.1798095703125;1567.382080078125;150.07009887695312;1359.4722900390625;15.69933795928955;1799.1702880859375;1913922.125;4223170.5;0.5;0.5;0.5;0.75;1.0;0.6666666865348816;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.3333333432674408;0.5;0.0;0.0;0.0;1.0;1.0;"true";"true";"false";"true"
0.0;1.0;0.0;0.0;1.0;806.603759765625;630.7692260742188;1352.241943359375;47.72878646850586;1447.505126953125;15.784955978393555;1584.66259765625;1913709.0;4223320.5;0.5;0.5;0.0;0.75;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.3888888955116272;0.0;0.0;0.0;0.0;1.0;1.0;"false";"false";"true";"false"
0.0;1.0;0.0;0.0;1.0;436.64385986328125;1230.279541015625;408.99267578125;239.12913513183594;494.5092468261719;27.456968307495117;3117.033935546875;1912768.25;4221747.5;0.5;0.5;0.0;0.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.5555555820465088;0.0;0.0;0.0;1.0;0.0;1.0;"true";"false";"false";"true"
0.0;1.0;0.0;0.0;0.6666666865348816;335.9787292480469;1028.1175537109375;253.56964111328125;192.84671020507812;339.9631042480469;24.401674270629883;3011.48828125;1912612.625;4221882.5;0.5;0.5;0.0;0.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.1666666716337204;0.0;0.0;0.0;1.0;0.0;1.0;"false";"true";"false";"false"
1.0;0.0;0.0;0.0;1.0;16.58591079711914;1090.2513427734375;744.39404296875;158.22450256347656;835.872314453125;7.594567775726318;3576.045166015625;1913104.875;4221256.5;0.5;1.0;0.5;1.0;1.0;0.6666666865348816;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.3333333432674408;1.0;0.0;0.0;0.0;1.0;1.0;"true";"false";"false";"true"
1.0;0.0;0.0;0.0;1.0;238.84559631347656;1382.296630859375;670.8472290039062;9.951684951782227;757.6129150390625;53.51851272583008;2895.220458984375;1913029.75;4221942.0;0.5;0.5;0.5;1.0;0.5;0.6666666865348816;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.1666666716337204;0.0;0.0;1.0;0.0;0.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;179.27413940429688;954.7760009765625;246.30165100097656;58.23244094848633;333.4912414550781;67.60982513427734;2858.674560546875;1912604.875;4222040.5;0.5;0.5;0.0;0.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.4444444477558136;0.0;0.0;0.0;1.0;0.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;480.8442077636719;1160.514404296875;328.7966613769531;212.1167755126953;414.3349914550781;5.82356595993042;3126.916748046875;1912688.0;4221750.5;0.5;0.5;0.0;0.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.3333333432674408;0.0;0.0;0.0;1.0;0.0;1.0;"true";"true";"false";"true"
0.0;0.0;1.0;0.0;1.0;335.5127258300781;489.4685974121094;1452.3619384765625;182.85704040527344;1509.2152099609375;15.34880542755127;3378.74560546875;1913811.875;4221502.5;0.5;0.5;0.0;0.75;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.1666666716337204;0.0;1.0;0.0;0.0;0.0;0.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;914.8370361328125;1394.0257568359375;2532.17138671875;22.203052520751953;446.3092346191406;6.14586877822876;2567.682861328125;1914886.875;4222870.5;0.5;0.5;0.25;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.2222222238779068;0.0;0.0;0.0;0.0;1.0;1.0;"false";"true";"false";"false"
1.0;0.0;0.0;0.0;1.0;61.94416046142578;1079.1798095703125;756.2255249023438;140.40643310546875;830.9302978515625;16.76781463623047;3620.7080078125;1913114.375;4221211.5;0.5;0.5;0.5;1.0;1.0;0.3333333432674408;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.2222222238779068;0.0;0.0;0.0;0.0;1.0;1.0;"true";"true";"true";"true"
1.0;0.0;0.0;0.0;1.0;201.4306182861328;1365.2740478515625;722.9080810546875;65.16644287109375;809.9727172851562;24.986549377441406;2845.68505859375;1913081.75;4221988.5;0.5;0.5;0.5;1.0;0.5;0.6666666865348816;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.1666666716337204;0.0;0.0;1.0;0.0;0.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;457.0412902832031;1098.867919921875;262.2111511230469;179.54119873046875;347.8224792480469;55.87901306152344;3128.3134765625;1912621.375;4221761.5;0.5;0.5;0.0;0.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.4545454680919647;0.3333333432674408;0.0;0.0;0.0;1.0;0.0;1.0;"true";"false";"true";"true"
0.0;1.0;0.0;0.0;1.0;473.2037658691406;1144.003173828125;311.4012756347656;208.0457763671875;396.96270751953125;17.97039794921875;3126.525146484375;1912670.625;4221754.0;0.5;0.5;0.25;0.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.1111111119389534;0.0;0.0;0.0;1.0;0.0;1.0;"false";"true";"false";"false"
0.0;0.0;1.0;0.0;1.0;349.949951171875;479.96685791015625;1389.6541748046875;171.06539916992188;1488.523193359375;22.294715881347656;3489.703857421875;1913750.25;4221380.0;0.5;0.5;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.1111111119389534;0.5;1.0;0.0;0.0;0.0;0.0;"false";"false";"false";"true"
0.0;0.0;1.0;0.0;1.0;1096.0543212890625;155.70030212402344;1670.992919921875;157.89202880859375;799.3665161132812;6.195619106292725;985.3641967773438;1914019.25;4224243.0;0.5;0.5;0.0;0.5;1.0;0.3333333432674408;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.1111111119389534;0.5;0.0;0.0;0.0;1.0;0.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;722.6255493164062;308.2356872558594;2375.073486328125;20.299686431884766;606.028076171875;4.751926898956299;3581.175048828125;1914734.5;4221581.5;0.5;0.5;0.25;1.0;1.0;0.3333333432674408;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.1666666716337204;0.0;0.0;0.0;0.0;1.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;648.879150390625;1560.9432373046875;2834.2900390625;29.817949295043945;178.31190490722656;0.37007221579551697;2826.4736328125;1915189.25;4222795.0;0.5;0.5;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.2777777910232544;0.5;0.0;0.0;0.0;1.0;1.0;"false";"true";"true";"false"
0.0;1.0;0.0;0.0;1.0;469.05841064453125;1140.9027099609375;310.3065185546875;209.84434509277344;395.8938293457031;16.853254318237305;3122.785888671875;1912669.5;4221758.0;0.5;0.5;0.0;0.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.3333333432674408;0.0;0.0;0.0;1.0;0.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;460.10400390625;108.97953033447266;2552.44580078125;72.76146697998047;399.3857727050781;18.323564529418945;3858.36083984375;1914913.25;4221359.5;0.5;0.5;0.25;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.1666666716337204;0.0;0.0;0.0;0.0;1.0;0.0;"false";"true";"false";"false"
1.0;0.0;0.0;0.0;1.0;1336.49072265625;116.50537109375;1902.1759033203125;83.93170928955078;915.2643432617188;18.877866744995117;1214.7193603515625;1914250.75;4224175.0;0.5;0.5;0.25;1.0;1.0;0.3333333432674408;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.3888888955116272;0.0;0.0;1.0;0.0;0.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;792.9556884765625;401.5929260253906;2357.69921875;45.51033020019531;653.2944946289062;32.336936950683594;3486.806396484375;1914717.0;4221677.5;0.5;0.0;0.25;1.0;1.0;0.3333333432674408;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;"false";"false";"false";"true"
0.0;1.0;0.0;0.0;1.0;737.4833374023438;364.90289306640625;2395.244140625;5.275688648223877;602.9981079101562;2.4839744567871094;3540.876708984375;1914754.625;4221635.5;0.5;1.0;0.5;1.0;1.0;0.6666666865348816;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.1111111119389534;0.5;0.0;1.0;0.0;0.0;1.0;"true";"true";"false";"true"
0.0;1.0;0.0;0.0;1.0;718.2698364257812;293.2763977050781;2370.95458984375;15.319161415100098;606.5074462890625;7.4181108474731445;3592.618408203125;1914730.375;4221567.0;0.5;0.5;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.2222222238779068;0.0;0.0;0.0;0.0;1.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;682.4158935546875;864.611083984375;2893.640625;178.7516326904297;306.7502746582031;4.294344425201416;3451.416748046875;1915252.375;4222035.0;0.5;0.5;0.25;0.75;0.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.1666666716337204;0.0;0.0;0.0;0.0;1.0;1.0;"false";"true";"false";"false"
0.0;0.0;1.0;0.0;1.0;784.7402954101562;927.4467163085938;1694.460693359375;119.42761993408203;335.390380859375;1.9691524505615234;2013.5994873046875;1915065.125;4225655.0;0.5;0.5;0.0;0.75;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2222222238779068;0.0;0.0;0.0;0.0;1.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;1000.4767456054688;1028.780517578125;2461.11083984375;115.62004852294922;678.2047119140625;6.641365051269531;2986.02490234375;1914817.375;4222302.5;0.5;0.5;0.25;1.0;0.5;0.3333333432674408;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;"false";"false";"false";"true"
0.0;1.0;0.0;0.0;1.0;985.0728759765625;989.1029052734375;2449.24462890625;74.16468811035156;703.0889892578125;3.870229721069336;3013.92724609375;1914805.875;4222262.5;0.5;0.5;0.75;1.0;0.5;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0555555559694767;0.5;1.0;0.0;0.0;0.0;1.0;"true";"true";"false";"true"
0.0;1.0;0.0;0.0;1.0;1070.845703125;1030.7684326171875;2599.663818359375;133.97129821777344;550.154296875;2.6586525440216064;3065.760498046875;1914956.0;4222298.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.1111111119389534;0.5;1.0;0.0;0.0;0.0;1.0;"true";"false";"false";"false"
0.0;0.0;1.0;0.0;1.0;1259.0067138671875;421.99884033203125;2117.67822265625;3.732659101486206;121.22505187988281;7.388154029846191;1566.58251953125;1914730.375;4225274.5;0.5;0.5;0.0;0.5;1.0;0.3333333432674408;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.6666666865348816;0.5;0.0;0.0;0.0;1.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;1069.7122802734375;923.201171875;2536.32666015625;115.97904205322266;642.199951171875;43.89222717285156;3117.176513671875;1914893.625;4222195.5;0.5;0.5;0.25;1.0;0.5;0.3333333432674408;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.3888888955116272;0.0;0.0;1.0;0.0;0.0;1.0;"false";"false";"true";"false"
0.0;0.0;1.0;0.0;1.0;574.9463500976562;862.739990234375;2986.094970703125;172.23391723632812;206.6253204345703;3.033781051635742;3550.531982421875;1915345.0;4221980.0;0.5;0.5;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.1111111119389534;1.0;1.0;0.0;0.0;0.0;0.0;"true";"true";"true";"true"
0.0;0.0;1.0;0.0;1.0;309.94354248046875;862.813720703125;1172.2255859375;10.442638397216797;190.0596466064453;6.312539577484131;610.0077514648438;1913485.375;4225383.5;0.5;0.5;0.5;1.0;1.0;0.6666666865348816;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2222222238779068;0.5;0.0;0.0;0.0;1.0;1.0;"true";"true";"true";"true"
0.0;0.0;1.0;0.0;1.0;285.310302734375;986.7294921875;1154.0445556640625;34.233665466308594;150.27725219726562;0.5925999879837036;702.9415283203125;1913440.5;4225500.5;0.5;0.5;0.25;1.0;1.0;0.3333333432674408;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.1666666716337204;0.0;0.0;0.0;0.0;1.0;1.0;"false";"true";"false";"true"
0.0;0.0;1.0;0.0;1.0;271.0575866699219;1052.52880859375;1122.471923828125;90.62689971923828;102.10812377929688;5.710611820220947;744.5498046875;1913392.875;4225556.5;0.5;0.5;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.3333333432674408;0.0;0.0;0.0;0.0;1.0;0.0;"false";"false";"false";"true"
0.0;0.0;1.0;0.0;1.0;295.8971252441406;1076.6876220703125;1139.537353515625;61.38667297363281;111.0578842163086;7.592948913574219;773.5899658203125;1913402.875;4225584.0;0.5;0.5;0.25;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2777777910232544;0.0;0.0;0.0;0.0;1.0;0.0;"true";"true";"false";"true"
0.0;0.0;1.0;0.0;1.0;203.46580505371094;898.733154296875;1069.39697265625;67.65239715576172;84.79174041748047;2.4030511379241943;581.5296630859375;1913379.125;4225392.0;0.5;1.0;0.5;1.0;1.0;0.3333333432674408;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.3888888955116272;0.5;0.0;0.0;0.0;1.0;0.0;"true";"true";"false";"true"
0.0;1.0;0.0;0.0;1.0;1402.83056640625;137.44717407226562;1941.01953125;144.27859497070312;895.3826293945312;5.096922874450684;1312.4437255859375;1914290.625;4224060.0;0.0;0.0;0.0;0.75;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.6363636255264282;0.0555555559694767;0.0;0.0;0.0;0.0;1.0;1.0;"false";"false";"false";"true"
0.0;0.0;1.0;0.0;1.0;1401.177001953125;528.798095703125;2336.8515625;125.83186340332031;503.86138916015625;4.72119665145874;1646.759033203125;1914686.375;4224065.5;0.5;0.5;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.3333333432674408;0.0;0.0;0.0;0.0;1.0;0.0;"false";"true";"false";"false"
