coord_x,coord_y,collar,roots,tree_crown,trunk
1913380.28127,4225548.89689,1,0,1,1
1915365.67577,4224662.49529,0,0,1,0
1915500.06914,4223266.31449,1,1,0,1
1914414.71079,4224074.38099,1,1,1,0
1915698.06389,4225347.24363,0,0,1,0
1913618.97485,4224659.74633,0,0,1,1
1912933.8663,4221423.14152,0,0,1,0
1915282.23533,4225020.39304,0,0,1,0
1912532.45793,4221828.98693,0,0,1,0
1915349.2749,4222106.68238,0,0,1,0
1914532.91084,4223823.88002,0,1,0,0
1914554.44789,4221797.86784,0,0,0,1
1915056.34578,4224724.26727,0,0,1,0
1914493.67718,4222843.35798,0,0,1,0
1913800.12673,4223536.17217,0,0,0,1
1915269.68002,4225396.84259,0,0,1,0
1913678.01697,4223326.87408,1,0,1,0
1914047.37812,4221798.07732,0,0,0,1
1913795.14865,4222799.65346,0,0,1,0
1913929.14925,4223270.92,0,1,0,0
1915157.48446,4224084.91345,0,0,1,0
1912946.64504,4224869.14496,1,0,0,1
1912454.49189,4222572.38836,1,0,1,1
1915515.1756,4223174.53905,0,0,1,0
1914874.73566,4220498.30835,0,0,1,0
1913092.74778,4222081.29256,0,0,1,1
1912572.76729,4222240.15245,0,0,1,0
1915191.22789,4222929.50336,0,0,1,0
1915323.33408,4222044.13865,0,0,1,0
1915795.97852,4223094.06904,0,0,1,0
1914292.70132,4221477.01202,0,0,1,0
1913194.98932,4223026.38151,1,0,0,1
1915143.91337,4224705.41098,0,0,1,0
1915313.66807,4224792.33109,0,0,1,0
1915141.44838,4222693.29279,0,0,1,0
1913395.83349,4225592.16581,0,0,1,1
1915489.01882,4223295.90022,1,0,0,0
1915121.5192,4222045.45896,0,0,1,0
1912472.28546,4222625.41459,0,1,0,1
1914392.97773,4224104.20096,0,0,1,0
1915659.40159,4224241.36647,0,1,0,0
1915464.54089,4224571.38642,0,0,0,1
1914864.04199,4222049.42696,1,0,0,1
1912919.32163,4224612.13368,1,0,0,0
1913743.18425,4223597.25642,0,0,1,0
1914098.53627,4221991.97546,0,0,1,0
1914045.59547,4222699.54142,0,0,0,1
1913188.13058,4223027.76294,0,0,1,0
1913008.26854,4222102.53622,1,0,0,0
1914383.36149,4221520.65122,0,0,1,1
1913758.00901,4222812.91126,0,0,0,1
1913842.55073,4224748.51687,0,1,0,1
1914229.65857,4223803.42541,0,0,0,1
1915964.68065,4222918.81088,0,0,1,0
1912984.55128,4224826.36801,0,0,1,0
1915260.66661,4221961.56823,0,0,1,0
1915559.76865,4224606.37316,0,0,1,0
1915351.84892,4221544.11822,0,0,1,1
1913405.71936,4225619.7252,0,0,1,0
1913954.78819,4222742.67841,0,0,1,0
1914293.68918,4221730.42267,0,0,1,0
1915131.15977,4222806.29857,0,0,0,1
1914725.85157,4225410.58782,0,0,1,0
1912649.13633,4223908.71086,0,0,1,0
1913296.36466,4224541.15514,0,0,1,0
1913527.28232,4225164.58682,1,1,1,0
1915074.07442,4224790.96895,0,0,1,0
1914281.76345,4221591.0444,1,1,0,1
1913174.45864,4224572.61734,0,0,0,1
1913946.65501,4221724.17175,0,0,1,0
1915432.41972,4223018.9986,0,0,0,1
1913050.94422,4222099.80895,0,0,1,0
1912823.57142,4221816.02539,0,0,1,0
1915597.53227,4224591.27612,1,0,1,0
1914182.30618,4221475.41682,0,0,1,0
1914181.14083,4221687.55257,0,0,1,1
1914812.12492,4223981.99307,0,0,1,0
1916072.2717,4223211.88023,0,0,1,0
1915269.40246,4224897.83261,0,0,1,0
1915399.11304,4222140.93505,0,0,1,0
1913560.30763,4224657.75872,0,0,0,1
1915488.11461,4224595.72045,0,0,0,1
1913845.07248,4223857.63662,1,0,0,1
1915516.04743,4225208.10517,0,1,1,0
1912815.19912,4221808.66718,0,0,1,0
1916178.14132,4223266.26813,0,0,0,1
1914900.98097,4222828.53827,0,0,1,0
1915078.13707,4224999.67812,1,1,0,0
1915470.44803,4223251.82073,0,0,1,0
1915264.51886,4225216.73926,0,0,1,0
1912647.46102,4221823.3134,1,0,1,1
1914980.39318,4222896.81329,0,0,1,1
1915073.27267,4225232.08269,1,0,1,1
1914377.39264,4223698.26882,0,1,0,0
1913787.95413,4223162.31438,0,0,1,0
1912383.65132,4222446.54931,0,0,1,0
1915037.17406,4222760.04016,0,0,1,0
1914935.32314,4224454.37937,1,1,0,0
1915186.76865,4223129.03457,0,0,1,0
1914453.79019,4224310.88903,0,0,1,0
1915123.88233,4222243.68447,0,0,1,1
1912905.2832,4224657.18098,0,0,0,1
1913871.54619,4223169.0986,0,1,1,1
1914052.9651,4222666.97912,0,1,0,0
1914201.65644,4225039.89491,0,1,0,0
1914825.59952,4223988.16108,0,0,1,0
1913165.00184,4224582.33597,0,0,1,1
1913799.05291,4223299.12706,0,1,1,1
1915493.92723,4223227.35502,0,0,0,1
1914939.05562,4222231.6051,0,0,0,1
1915351.6252,4224659.51123,1,0,0,1
1914222.04441,4221426.91515,0,1,1,1
1914219.40744,4221971.11091,0,0,1,0
1913875.55757,4221890.8242,0,0,0,1
1914776.44236,4222479.16205,0,0,1,1
1915230.28125,4224050.20729,0,0,1,0
1913044.44606,4222229.34155,0,0,1,0
1913988.5943,4221644.94601,0,0,1,0
1913224.60021,4221999.93032,0,0,1,0
1915044.86564,4221416.22948,0,0,1,0
1913870.96778,4222956.72078,0,0,1,0
1915658.57318,4224574.09341,0,0,1,0
1913257.1154,4224327.63604,1,0,1,1
1914291.08619,4224068.97101,1,1,1,0
1913399.82732,4224746.28522,0,0,1,1
1912550.24233,4223726.04092,0,0,1,0
1915367.40302,4225332.63732,0,0,1,0
1914870.36055,4222920.45619,0,0,1,1
1913525.43938,4224777.359,1,1,1,0
1915628.43251,4225163.73602,0,0,1,0
1913405.39998,4224747.66715,0,0,1,1
1914394.86553,4221798.12459,0,0,1,1
1915355.56433,4222415.90115,0,0,1,0
1915327.84358,4221886.18746,0,0,1,0
1912679.75434,4223039.61548,0,0,1,0
1913931.82813,4223307.7987,0,0,1,0
1914703.36294,4223850.77561,0,1,0,0
1913442.34781,4223891.0522,0,0,1,0
1913195.75123,4223579.64126,0,0,0,1
1913819.85357,4225137.07211,0,0,0,1
1913686.01191,4225252.6079,0,0,0,1
1915669.10371,4225268.77802,0,0,1,0
1914287.43648,4224100.22738,0,0,1,0
1915476.05197,4224486.88608,0,0,1,1
1914730.12916,4224018.66924,1,1,1,0
1914343.55009,4221510.49724,0,0,1,1
1913180.72914,4223113.11997,0,0,1,0
1914336.54587,4224046.29784,0,1,1,1
1914875.15916,4221517.59891,0,0,1,1
1914195.34695,4222191.88461,0,0,0,1
1915002.81734,4225114.17284,0,0,1,0
1915992.95006,4223403.94417,0,0,1,1
1914932.83681,4222730.27852,0,0,1,1
1913865.95863,4223194.60274,0,0,1,0
1915873.08147,4223134.30661,0,0,0,1
1912907.79158,4224789.15469,0,0,1,0
1915427.02999,4224522.37239,1,0,0,1
1912457.3861,4221828.1728,1,1,1,1
1912644.60305,4221832.84385,1,0,1,1
1914039.6045,4222712.34904,0,0,0,1
1914255.65924,4222518.63306,1,0,0,0
1913547.71962,4223617.23801,1,0,0,0
1914362.59792,4221722.00067,0,0,1,0
1912652.41376,4223144.12038,0,0,1,0
1916082.53734,4223170.45396,0,0,1,0
1915266.84748,4223053.17119,0,1,0,0
1914135.24048,4224307.65527,0,0,0,1
1913364.20119,4222398.99171,0,1,1,1
1914079.34263,4222475.16157,1,1,0,0
1912703.06612,4223121.75687,0,1,1,0
1912697.91587,4223031.0162,0,0,1,0
1913480.41576,4225610.73756,0,0,1,1
1912831.4651,4221813.85225,0,0,1,0
1915045.98247,4222707.27481,0,0,1,0
1913550.06094,4223958.49946,0,0,0,1
1915570.93704,4224098.26065,0,0,1,0
1913658.27728,4223935.40334,0,0,1,0
1915276.29042,4225262.92691,0,0,1,1
1914822.43798,4222269.15356,0,0,1,0
1915775.99898,4222888.25313,0,0,1,1
1915262.6243,4222826.94516,0,0,1,1
1914985.93256,4221612.17907,1,0,1,1
1913456.12158,4225427.9209,0,0,1,1
1914919.19269,4222626.26085,1,1,1,0
1915584.47163,4224571.26158,0,0,1,0
1915011.18856,4224599.70378,0,0,0,1
1914213.64909,4222278.56545,1,0,0,1
1913227.85584,4225689.09651,0,1,0,0
1914258.08122,4222738.59543,0,1,0,0
1913011.12161,4225171.45272,0,0,1,0
1914564.16898,4221326.34283,0,0,1,1
1916038.50189,4223191.48853,0,0,1,1
1912492.82169,4221723.79663,0,0,1,0
1914960.60818,4222286.86601,0,0,0,1
1915144.86196,4223115.59006,1,0,1,1
1914776.49131,4224665.43226,0,1,0,0
1914407.36784,4223895.69963,0,0,0,1
1912438.07973,4222546.69769,0,1,0,0
1914916.88089,4225260.84856,0,0,0,1
1913413.90707,4223858.80609,0,0,1,0
1914145.67241,4221389.17259,0,1,0,1
1912609.77317,4222021.09421,1,0,0,1
1913835.35819,4223296.45636,0,0,1,1
1914664.81271,4222114.89049,0,0,1,0
1913884.97156,4223200.6361,0,0,1,0
1913721.89451,4223493.43629,0,0,1,0
1912517.42669,4223600.54109,0,0,0,1
1914668.53244,4221710.39668,0,0,1,0
1912953.62353,4224819.07648,0,0,1,0
1913446.06126,4225274.60464,1,0,1,0
1915206.12285,4222205.19054,0,0,1,1
1914231.64043,4222003.3744,0,0,1,1
1915765.42094,4222839.74702,0,0,0,1
1915394.16689,4224804.23473,0,0,1,0
1914333.55955,4224107.40729,1,1,1,0
1913490.57143,4225372.64837,1,1,1,1
1915281.8259,4225385.32655,0,0,1,0
1915641.74735,4225353.5265,1,0,0,0
1915116.29095,4222839.66752,0,0,1,0
1914391.18816,4221716.05517,1,1,0,1
1913008.06972,4221269.21601,0,0,0,1
1913704.19397,4222645.56284,0,1,0,1
1913180.02715,4224414.30577,1,0,0,1
1914449.05611,4224320.77549,0,0,1,0
1914115.0662,4221476.98323,0,0,0,1
1914888.9717,4224467.30071,0,0,1,0
1913288.4186,4222717.04644,0,1,0,0
1914305.92522,4224995.67019,0,0,1,0
1915496.50029,4223704.33389,0,0,0,1
1913013.81789,4222124.15564,1,0,0,0
1914162.32037,4224939.00843,0,1,0,0
1914455.90808,4222195.23276,1,0,0,0
1915282.18197,4224745.71313,0,0,1,0
1914259.12803,4221504.85701,0,0,1,0
1912512.8705,4221684.08014,1,0,1,1
1914144.31605,4223068.33494,0,0,1,0
1915331.53284,4224664.33781,0,0,1,0
1914769.3928,4222406.43427,0,0,0,1
1915613.80246,4222796.13327,0,0,1,1
1914910.9569,4225330.74588,1,0,0,0
1913830.31797,4223273.72683,0,0,0,1
1911946.45978,4226280.96554,0,0,1,0
1914913.28011,4222568.46269,0,1,1,0
1912589.54265,4221390.04832,0,0,0,1
1913952.50823,4223244.70831,0,0,1,0
1912580.28518,4221340.90528,0,0,0,1
1915449.85118,4223329.62478,0,0,1,1
1915035.28233,4224764.72256,0,0,0,1
1913784.39215,4225069.47667,0,0,1,1
1914735.84686,4222726.34297,0,0,1,0
1912717.05401,4221867.805,1,1,0,1
1913650.58661,4225156.96353,0,0,0,1
1914734.09476,4224641.99467,0,0,0,1
1914518.46937,4221694.75255,0,0,1,1
1913156.76421,4225196.45343,0,0,0,1
1914940.19712,4224307.21912,0,0,1,0
1914233.01687,4221795.64175,0,0,1,0
1913657.55902,4225124.28493,0,0,1,0
1915465.98071,4223155.2545,0,1,1,1
1913261.89337,4224340.74859,0,0,1,1
1912657.23727,4223032.97661,0,0,1,0
1915002.4779,4220641.31093,0,0,1,1
1915626.94592,4223500.19267,0,1,1,0
1914804.30754,4222068.6059,0,0,1,0
1914416.98159,4221751.92735,1,0,1,1
1915814.83426,4223100.80081,0,0,1,1
1912948.25933,4224813.50348,0,0,1,0
1914205.27363,4221313.14265,0,0,1,0
1914453.29815,4224031.98575,0,0,1,1
1914322.27318,4221474.77449,0,0,1,0
1913857.57077,4223142.00192,0,0,0,1
1915035.46014,4221479.01556,0,0,0,1
1915124.87276,4222169.09521,0,0,1,0
1913040.02545,4221239.69083,1,0,0,0
1915125.29478,4221846.89825,0,0,1,1
1913000.60733,4223565.14562,0,0,0,1
1915389.42889,4224592.91383,0,0,1,0
1913927.89747,4223312.43373,0,0,1,0
1915454.16458,4224464.22318,0,0,1,0
1914976.48723,4222835.56592,0,0,1,0
1915573.44792,4222722.03977,1,0,0,1
1915255.41902,4225387.94842,0,0,1,0
1915058.52171,4222843.93036,0,0,0,1
1915660.79233,4224264.78433,0,0,1,1
1915392.96162,4224629.57657,1,0,1,0
1914811.50431,4222310.58141,0,0,0,1
1913234.92233,4225086.26559,0,1,0,0
1914667.77036,4225394.75626,0,0,1,0
1914400.04836,4223890.58724,0,0,0,1
1914371.80127,4224035.11807,0,1,1,0
1915536.24556,4223277.99399,0,0,0,1
1913391.85559,4225384.74827,0,0,1,1
1915855.60551,4223125.23709,1,0,1,0
1915337.90111,4221922.66009,0,0,0,1
1914798.54523,4225367.25451,0,0,1,0
1914599.67129,4221533.47355,1,0,0,1
1914893.26105,4224798.5261,0,1,1,0
1912597.86175,4223065.80957,0,0,1,0
1913411.26414,4224749.12088,0,0,1,1
1914576.40942,4223341.95063,0,0,1,1
1914073.44635,4221720.05462,0,0,0,1
1915234.18061,4225028.93093,1,0,0,0
1915635.32635,4222618.6402,0,0,1,0
1913488.23378,4225172.07058,1,0,1,1
1913852.48368,4223302.66589,0,1,0,1
1914844.92867,4222347.47143,1,0,1,1
1915339.76892,4222122.36711,1,0,1,1
1915481.75618,4224474.23467,0,0,1,0
1914925.47824,4225126.67678,0,0,1,0
1915396.47468,4224579.43243,0,0,1,0
1915694.39507,4224004.32714,0,1,0,0
1915492.0021,4222608.73227,0,0,0,1
1914095.16194,4221865.49066,0,0,0,1
1913898.08492,4223195.98502,0,0,1,0
1915318.48715,4221520.7115,0,0,1,1
1912646.90733,4223212.18312,0,0,1,0
1914801.38997,4222279.64819,0,0,0,1
1913737.21971,4222820.37076,0,0,1,1
1915384.88274,4225729.93595,0,0,1,1
1914619.4827,4222244.00908,0,0,1,1
1912396.58406,4222519.85972,0,0,0,1
1916251.74252,4223288.33081,0,0,1,0
1914495.67427,4223953.42917,0,0,0,1
1914244.78551,4222777.26109,0,0,0,1
1915388.73422,4224584.16006,0,0,1,0
1914786.56593,4225381.14597,0,0,1,0
1913326.67396,4224509.53423,0,0,1,0
1914220.68639,4221822.26769,0,0,1,1
1914788.40041,4224979.04826,0,0,0,1
1915702.39297,4224598.67404,0,0,0,1
1914629.08165,4222116.81889,0,0,1,0
1915554.83496,4223294.50775,0,0,0,1
1913814.04002,4223289.68543,0,1,0,1
1915246.938,4222394.21598,0,0,1,0
1914945.32517,4222500.46934,0,0,1,0
1914908.84581,4222539.86919,0,1,1,0
1915350.96172,4224795.789,0,0,0,1
1914900.78652,4224802.18111,0,1,1,0
1912927.75558,4224763.78408,0,0,0,1
1912663.61982,4221808.66044,0,0,1,0
1914531.36443,4221863.82419,0,0,1,0
1913495.19135,4225343.45708,0,0,1,0
1915533.27819,4222786.23235,0,0,0,1
1915069.2889,4222781.18641,1,0,1,1
1915332.01138,4222679.718,1,0,1,1
1914060.43719,4221824.77521,0,0,1,1
1915582.29422,4223529.70609,0,0,1,0
1913100.15768,4223602.66861,0,0,0,1
1913576.23993,4223095.49465,1,0,0,0
1913179.80694,4222355.25652,0,1,0,0
1913812.51388,4221776.22579,0,0,1,0
1914715.03153,4221884.02721,1,1,1,0
1915442.81936,4224611.08049,0,0,1,0
1915528.95546,4222886.29841,0,0,0,1
1912524.62732,4223708.84657,0,0,1,0
1915269.81829,4225215.54542,0,0,1,1
1914337.36625,4222550.99916,0,0,1,0
1914781.42203,4224920.58754,1,0,1,0
1912890.76039,4224795.46559,0,0,1,0
1914222.2517,4221415.60393,0,0,1,0
1913836.28527,4221495.05659,0,0,1,0
1915533.10306,4222817.48638,0,0,1,1
1913090.40107,4224659.48578,0,0,0,1
1915093.0907,4222836.39136,0,0,1,0
1914542.72415,4223824.35619,0,1,0,0
1912397.12624,4222449.42361,0,0,1,0
1914342.74504,4224012.49911,1,1,1,0
1912971.72821,4224820.41615,0,0,1,0
1914928.43155,4222507.82451,0,0,1,0
1913988.91892,4221636.25451,0,0,1,1
1912571.08107,4222506.28763,0,0,0,1
1914081.82028,4221844.16331,0,0,0,1
1914996.183,4222903.5323,0,0,1,0
1915514.07946,4222938.20487,0,0,0,1
1913475.26767,4225197.76406,1,0,1,0
1915120.61593,4222840.69138,0,0,1,0
1915130.28663,4224365.68865,0,0,1,0
1912428.01341,4222647.26821,0,0,1,0
1915748.99234,4222637.31493,0,1,0,0
1914945.69284,4222844.97734,0,0,1,0
1912544.82233,4223699.18868,0,0,1,0
1914232.30913,4222052.57199,0,0,1,1
1915584.39985,4222727.53785,0,0,0,1
1914517.23113,4221443.62207,0,0,1,0
1912593.1314,4221712.24326,1,0,1,1
1913793.71009,4223459.6211,1,0,0,0
1913302.53158,4222303.65319,0,1,1,1
1915197.86448,4222173.19612,0,0,1,0
1913472.5675,4225589.14814,1,1,1,1
1915454.67664,4222973.70839,0,0,1,0
1914423.40276,4223893.70331,0,0,0,1
1912396.70243,4222530.27781,0,0,0,1
1913026.47286,4225702.17744,0,0,0,1
1913531.1623,4224778.7788,1,1,0,0
1915536.2136,4223191.51433,0,0,0,1
1912636.92465,4223947.5745,0,0,1,0
1915346.52049,4225302.55898,0,0,0,1
1913691.35886,4225110.83904,0,0,1,0
1912470.66794,4223529.59795,1,0,0,0
1912566.52673,4224744.43925,0,0,1,0
1913088.24646,4224662.55074,0,0,0,1
1914819.13331,4224286.45145,0,1,0,0
1915560.01868,4222823.61242,0,0,1,0
1914201.93823,4224905.89445,0,1,1,0
1914855.4229,4223885.3477,0,0,1,0
1913764.59128,4225216.93625,0,0,1,0
1914900.51059,4224767.85118,0,0,0,1
1916103.87733,4223258.09785,0,1,0,1
1913138.74563,4222014.47492,0,0,0,1
1915305.72709,4225843.56733,0,0,1,0
1913233.59104,4225457.14089,0,0,1,0
1915689.05991,4223748.71778,0,1,1,0
1913102.38714,4222829.03111,0,0,1,0
1912603.66343,4222778.92512,0,0,0,1
1915177.66269,4222432.15049,0,0,0,1
1912602.54142,4223221.41352,0,0,1,0
1915863.52617,4224582.0634,0,0,0,1
1914962.78008,4222504.07673,0,0,1,1
1913402.91969,4225583.80651,1,0,1,1
1915667.24373,4224490.4529,0,0,1,0
1915482.08192,4223269.84028,0,0,1,0
1913472.89721,4225410.34683,0,1,1,1
1912650.11081,4221685.57652,0,0,1,0
1915133.47487,4222158.87168,0,0,1,1
1914337.77788,4224040.46525,0,0,1,1
1914609.85935,4222115.66253,0,0,1,0
1912683.75409,4223547.72692,1,0,0,0
1914744.72299,4222468.49967,0,0,1,0
1914462.21936,4221774.46078,0,0,1,0
1913815.35251,4223150.36325,0,1,1,0
1914195.54568,4222272.4444,0,0,1,1
1914995.99171,4224494.45317,0,0,0,1
1912705.24083,4221747.11707,1,1,0,1
1914856.07102,4222305.60076,0,1,0,0
1913487.59672,4225378.62004,0,0,0,1
1914385.65665,4224038.7335,0,0,1,0
1914337.92343,4221954.30567,0,0,1,0
1914894.09858,4222260.52986,0,0,1,0
1915242.92091,4223073.18778,0,0,0,1
1913847.4613,4223303.59355,1,1,0,1
1914960.88756,4222506.3707,0,0,1,0
1915278.97752,4223216.02677,0,0,0,1
1913229.38804,4225590.99664,0,0,1,0
1913697.53437,4222854.64136,0,0,1,0
1913666.04644,4225172.45325,0,0,1,0
1915375.08873,4224798.25406,0,0,1,0
1912474.10907,4222164.56,1,0,1,1
1915420.73793,4224580.08819,0,0,1,0
1914258.52138,4224915.15897,1,1,1,0
1913949.39642,4221960.13238,0,0,0,1
1912507.91428,4222160.49513,0,0,1,0
1914143.64714,4222922.38932,0,0,1,0
1912479.47117,4222323.64895,0,0,0,1
1915670.33888,4224572.39519,0,0,1,0
1913711.24984,4223608.49428,0,0,1,0
1912780.17771,4222055.09959,0,0,0,1
1914370.91113,4224094.95791,1,1,1,0
1913846.76266,4224713.86023,0,0,1,0
1914645.58071,4223550.35109,0,0,1,0
1914264.21499,4224080.32173,0,0,1,0
1915102.86629,4223130.09508,1,0,1,1
1913723.80456,4223287.42622,0,1,1,0
1914761.64207,4222561.33881,0,0,1,0
1912617.48836,4223947.26074,0,0,1,0
1915336.63039,4221918.1714,0,0,1,0
1914263.84327,4221505.63147,0,0,1,1
1914470.46606,4222796.91025,0,0,1,0
1912529.74387,4223699.16919,0,0,1,1
1914107.41415,4221439.33484,1,0,0,1
1915547.09695,4225013.69829,0,0,1,0
1915454.67689,4223310.49967,0,1,0,0
1913053.95819,4225712.59841,0,0,1,0
1913524.64295,4223645.66452,0,0,0,1
1915311.1601,4225838.60809,0,1,1,0
1913084.38516,4222170.70461,1,1,1,0
1915286.38391,4224630.11494,0,0,1,0
1914871.40527,4224419.42827,0,1,1,0
1915562.53984,4222508.86934,0,0,0,1
1913902.04615,4223196.21521,0,0,1,0
1913661.80972,4223300.36095,0,1,1,0
1914815.12604,4222308.85038,0,0,0,1
1914272.71334,4224093.61104,0,0,1,0
1912695.39478,4223031.02251,0,0,1,0
1914297.18831,4221583.37685,1,0,0,1
1914386.05053,4223647.53376,0,1,0,0
1915945.96182,4223610.15364,0,0,0,1
1914245.6775,4221751.10396,0,0,0,1
1915014.07012,4225306.38673,0,1,0,0
1914330.59907,4224026.61278,1,1,1,0
1912623.16635,4223132.00176,0,0,1,0
1914122.37062,4223106.59673,0,1,0,0
1912819.51157,4224213.26952,0,0,1,0
1916082.32258,4223360.6685,0,0,1,0
1914284.24148,4224080.20119,0,0,1,0
1915700.98302,4223023.44079,0,0,1,0
1914346.47112,4221576.98278,0,0,0,1
1914274.49849,4224202.04045,0,0,0,1
1913618.87179,4223290.59394,1,0,0,1
1912979.04961,4224822.0599,0,0,1,0
1915171.54493,4222179.47326,1,0,1,0
1914193.02223,4222431.77163,0,0,0,1
1912526.92709,4222255.45361,0,0,0,1
1914169.24406,4221765.08358,0,0,1,0
1915668.97245,4225150.85003,0,0,1,0
1914313.48284,4224207.28676,0,0,1,0
1914371.58643,4224014.51205,0,0,1,0
1913483.08276,4225182.61807,1,0,1,0
1915438.43215,4224502.22703,0,0,1,0
1912608.8632,4223141.97823,0,1,0,0
1915087.08759,4225147.10052,0,0,0,1
1915606.57415,4225351.94478,0,0,1,0
1914019.23816,4224242.80491,0,0,1,0
1912598.43078,4221918.07386,0,0,1,0
1914260.26782,4224080.63037,1,1,1,0
1913845.87707,4223512.78781,0,0,0,1
1915252.83712,4225366.84931,0,0,1,0
1913744.19683,4223602.00727,0,0,1,0
1913432.7072,4224461.40905,0,0,1,0
1913651.45791,4223740.09892,1,1,0,0
1912963.61087,4224820.62718,0,0,1,1
1912719.96363,4221799.05764,1,1,1,1
1914252.30735,4224084.42079,1,1,1,0
1914594.40531,4222114.8688,0,0,1,0
1915024.41748,4221431.17958,0,0,1,0
1915577.00518,4223655.90037,0,0,1,0
1913922.13854,4223170.26805,1,0,1,1
1913688.65954,4223324.73629,0,1,0,0
1915275.66074,4224997.0767,0,0,1,0
1912713.54511,4222823.54754,0,0,0,1
1914206.71061,4221581.64181,0,0,1,0
1912432.62657,4222186.00971,0,0,0,1
1915487.67736,4223272.12297,0,0,1,0
1914116.43074,4221837.41756,0,0,1,1
1915833.49846,4223115.6745,1,0,0,0
1915109.68087,4222840.68619,0,0,1,0
1915834.22685,4223131.17447,0,0,1,1
1915653.70428,4224560.84252,0,1,0,0
1915114.15197,4224753.41509,0,0,1,1
1916083.56962,4223173.85168,0,0,1,0
1914621.99573,4221700.75758,1,1,0,1
1914911.13218,4224430.48839,1,0,1,1
1915572.68531,4223467.63711,0,0,1,0
1914882.20238,4222727.93762,0,0,1,0
1914664.2116,4225385.5441,0,0,1,0
1914623.06355,4223955.92924,0,0,1,0
1913613.75706,4223602.46609,0,0,1,0
1913988.474,4221650.22634,0,0,1,1
1912515.19297,4221962.33219,0,0,1,0
1914316.83345,4224047.4979,0,1,1,0
1912515.6227,4222028.51668,1,0,0,1
1915283.25163,4224744.35525,0,0,1,0
1912646.76547,4223947.3805,0,0,1,0
1912461.53418,4222623.48232,1,0,0,1
1913427.96041,4225311.5464,0,0,1,0
1912528.22403,4222142.18436,0,0,1,0
1915130.43062,4222170.23331,0,0,1,0
1914921.43164,4222608.72596,0,0,1,0
1915509.78251,4222939.59647,0,0,0,1
1915253.94252,4225897.91011,1,0,0,0
1914771.75845,4222352.96034,0,0,1,1
1912609.46109,4223280.82763,0,0,1,0
1914903.00522,4224395.05817,0,0,1,1
1915670.718,4225255.26859,0,0,1,0
1912803.34967,4221816.1245,1,0,0,1
1915245.76901,4224043.25568,0,0,1,0
1912637.93328,4221911.21344,0,0,1,0
1913607.8521,4223767.17674,0,0,1,0
1913229.70598,4223023.05234,1,1,1,1
1913325.35929,4224538.28742,0,0,1,0
1912395.03005,4224552.74056,0,0,1,1
1913048.05465,4223024.60684,0,0,1,0
1913983.02327,4222732.65422,0,0,1,1
1915348.3924,4222939.14104,0,1,0,0
1913034.2886,4225774.66835,0,0,1,0
1914650.64382,4221565.24691,0,0,1,0
1912428.2722,4222554.17564,1,0,1,0
1914388.90815,4221394.03221,0,0,1,1
1914856.49846,4222325.0954,1,0,0,1
1913417.31449,4225487.87063,1,1,1,1
1915683.98647,4223770.40344,0,1,0,0
1915157.1604,4222163.99308,0,0,1,0
1913083.93244,4222082.21539,1,0,0,1
1914401.20429,4221400.23909,0,0,1,0
1913815.10468,4221773.84656,0,0,1,0
1915362.98904,4224612.1713,0,0,1,0
1914719.40366,4222871.08547,0,0,0,1
1914215.76055,4222023.35161,0,0,0,1
1913659.53779,4223103.19924,0,0,1,0
1914268.19062,4221614.44699,0,0,0,1
1914932.19632,4224491.29205,0,1,0,0
1915848.86705,4223114.17689,0,0,1,0
1915338.46941,4225367.59065,0,1,1,0
1915440.81828,4224741.39805,0,0,1,0
1913413.95466,4225591.58061,0,0,1,0
1912526.57282,4221822.89187,0,0,1,0
1914782.87141,4222294.21293,0,0,0,1
1915164.20038,4221489.34158,0,0,0,1
1914007.83128,4221965.46839,0,0,0,1
1914487.2055,4221380.37864,0,0,0,1
1914490.53575,4224097.50831,0,0,0,1
1915387.70946,4223083.35843,0,0,0,1
1915343.20362,4225168.25625,0,0,1,1
1914736.09823,4221596.64008,0,1,0,0
1914891.32657,4222691.91803,0,0,0,1
1913433.31419,4225475.74675,0,0,1,1
1915678.85583,4225207.72178,0,0,1,0
1914709.26104,4221532.56977,1,0,0,1
1915617.33625,4224596.91189,0,0,1,0
1914916.25227,4222498.26812,1,0,1,0
1913477.60202,4225660.33484,0,0,0,1
1914760.28312,4222475.50376,0,0,1,0
1914235.09352,4221638.11435,0,0,1,0
1914384.56865,4221699.9127,0,0,1,0
1914468.70334,4224060.61767,0,0,1,0
1914047.35328,4224639.09772,1,0,1,1
1915325.07706,4225074.91701,0,0,1,0
1914076.19117,4222146.18156,0,0,1,1
1913651.33714,4223302.49946,0,1,1,0
1915323.25957,4225309.19627,1,0,1,1
1915027.24442,4223270.96668,0,1,0,1
1915052.4479,4224754.85169,0,0,1,0
1914927.05135,4225123.87513,0,0,1,0
1912924.02307,4224821.68681,0,0,0,1
1912499.01213,4222158.7323,0,0,1,0
1914376.63638,4224093.09508,0,0,1,0
1914650.33847,4221563.19942,0,0,1,0
1914537.17916,4223465.27146,0,0,1,0
1915433.77101,4223503.16408,1,0,1,0
1914035.08471,4224377.25427,1,1,0,1
1915258.15106,4221944.31809,0,0,0,1
1915657.91896,4222716.67355,0,0,0,1
1914300.83451,4222250.53302,1,0,0,0
1912801.66171,4221811.84766,1,0,0,0
1914231.12661,4222040.64218,0,0,1,0
1914280.03404,4224355.55266,0,0,1,0
